GSM,641,10,206,271,0,32.5317,0.6369,3485,38,1,1454068398,1714883784,0
GSM,641,10,206,17791,0,32.5326,0.6196,5330,23,1,1454068398,1738836789,0
GSM,641,10,206,3543,0,32.5318,0.6364,6832,29,1,1454068398,1718598761,0
GSM,641,10,207,10931,0,32.484,0.8825,13188,25,1,1453883598,1740206853,0
GSM,641,10,207,6617,0,32.5006,0.8292,1847,24,1,1454068403,1740206821,0
GSM,641,10,206,273,0,32.5316,0.5923,9226,24,1,1454068398,1740206806,0
GSM,641,10,207,13973,0,32.618,0.8808,21931,50,1,1454068397,1739515979,0
GSM,641,10,207,553,0,32.5317,0.6331,8422,23,1,1454068398,1740206809,0
GSM,641,10,207,552,0,32.5306,0.6467,20076,24,1,1454068398,1740206809,0
GSM,641,10,150,12881,0,32.5295,0.5505,6153,22,1,1454068404,1740206805,0
GSM,641,10,206,12391,0,32.532,0.6004,9561,27,1,1454068404,1740206809,0
GSM,641,10,203,10841,0,33.1294,0.299,15356,83,1,1457263223,1718253500,0
GSM,641,10,203,341,0,32.8899,0.373,2864,21,1,1457263223,1740465077,0
GSM,641,10,203,7711,0,33.1026,0.3985,17490,24,1,1457263224,1740465226,0
GSM,641,10,203,971,0,32.8591,0.3854,2916,23,1,1457263223,1740465084,0
GSM,641,10,203,10843,0,33.1418,0.2858,5272,24,1,1456910117,1718253500,0
GSM,641,10,203,345,0,32.8894,0.3738,3258,25,1,1457263223,1740465085,0
GSM,641,10,203,7712,0,33.1064,0.3195,9909,27,1,1456911896,1736231193,0
GSM,641,10,203,7131,0,33.2377,0.4128,18039,64,1,1457163913,1726290221,0
GSM,641,10,203,10847,0,33.1331,0.2955,6973,14,1,1456910577,1706074511,0
GSM,641,10,203,10845,0,33.1283,0.2924,24460,30,1,1457263224,1718253500,0
GSM,641,10,151,813,0,32.8031,0.3598,10126,24,1,1457263223,1740291610,0
GSM,641,10,151,814,0,32.815,0.3655,12204,26,1,1457263227,1740465093,0
GSM,641,10,151,17482,0,32.8439,0.383,8825,22,1,1457263227,1740465124,0
GSM,641,10,151,812,0,32.808,0.3632,3701,23,1,1457263227,1740465136,0
GSM,641,10,204,182,0,33.1263,0.4146,9381,26,1,1457263224,1740465112,0
GSM,641,10,203,975,0,32.8644,0.3826,3526,23,1,1457263223,1740465088,0
GSM,641,10,203,972,0,32.8756,0.3769,3970,26,1,1457263223,1740465080,0
GSM,641,10,151,161,0,32.751,0.3571,5441,26,1,1457263227,1740465096,0
GSM,641,10,151,17172,0,32.7694,0.357,5367,26,1,1457263227,1740376258,0
GSM,641,10,151,7391,0,32.7729,0.3522,6620,25,1,1457263227,1740465093,0
GSM,641,10,151,18291,0,32.8612,0.3692,10385,22,1,1457263227,1740465077,0
GSM,641,10,203,976,0,32.8645,0.3781,5185,25,1,1457263223,1740465080,0
GSM,641,10,151,18292,0,32.8844,0.3729,6830,26,1,1457263223,1740465077,0
GSM,641,10,151,15452,0,32.8013,0.3733,7389,22,1,1457263227,1740465284,0
GSM,641,10,203,7713,0,32.9947,0.3643,13326,27,1,1456911986,1740206948,0
GSM,641,10,203,977,0,32.8652,0.3826,10140,24,1,1457263227,1740465084,0
GSM,641,10,203,8191,0,32.9871,0.2728,18284,27,1,1457263237,1737009835,0
GSM,641,10,203,3237,0,33.0353,0.2933,19148,27,1,1456911875,1739687271,0
GSM,641,10,204,183,0,33.0878,0.4088,5345,23,1,1457263237,1740465088,0
GSM,641,10,203,792,0,32.9723,0.3863,7046,21,1,1457263237,1740465145,0
GSM,641,10,204,832,0,33.0962,0.4093,4581,21,1,1457263237,1740465088,0
GSM,641,10,203,3232,0,33.0622,0.4044,6677,24,1,1457263238,1740465117,0
GSM,641,10,203,10783,0,32.9934,0.3923,10273,22,1,1457263239,1740465122,0
GSM,641,10,203,3235,0,32.9827,0.3858,6470,21,1,1457263238,1740291730,0
GSM,641,10,204,2162,0,33.1364,0.416,8702,25,1,1457263237,1740465112,0
GSM,641,10,203,3233,0,33.0298,0.2933,15028,27,1,1456911949,1739687271,0
GSM,641,10,203,10785,0,33.0252,0.4015,3671,23,1,1457263237,1740465091,0
GSM,641,10,203,4391,0,32.9206,0.2896,12339,27,1,1456912027,1737267678,0
GSM,641,10,203,791,0,32.9997,0.3939,3790,26,1,1457263239,1740465119,0
GSM,641,10,203,17685,0,33.0168,0.337,7819,6,1,1456912008,1693531734,0
GSM,641,10,203,10782,0,33.0081,0.396,4026,26,1,1457263238,1740465119,0
GSM,641,10,203,7372,0,32.9431,0.3802,11083,25,1,1457263239,1740465090,0
GSM,641,10,203,342,0,32.9104,0.3739,6918,21,1,1457263239,1740465080,0
GSM,641,10,203,7376,0,32.9338,0.3744,5842,21,1,1457263239,1740291558,0
GSM,641,10,203,3236,0,33.0931,0.403,7986,21,1,1457263237,1740291660,0
GSM,641,10,204,1523,0,33.2845,0.4859,5619,22,1,1457263237,1740465101,0
GSM,641,10,204,10833,0,33.139,0.4176,7580,25,1,1457263238,1740465114,0
GSM,641,10,203,10787,0,32.9813,0.3867,5138,25,1,1457263239,1740465092,0
GSM,641,10,203,3231,0,32.9686,0.3841,11032,22,1,1457263238,1740465122,0
GSM,641,10,203,10812,0,32.9608,0.3792,4427,24,1,1457263239,1740465164,0
GSM,641,10,203,10781,0,33.0504,0.405,20995,21,1,1457263238,1740465088,0
GSM,641,10,151,17092,0,32.8373,0.3687,8919,26,1,1457263227,1740465123,0
GSM,641,10,203,973,0,32.8559,0.386,8512,22,1,1457263227,1740465084,0
